flo2d_250_station_id,ob_1_id,ob_1_dist,ob_2_id,ob_2_dist,ob_3_id,ob_3_dist,ob_4_id,ob_4_dist,ob_5_id,ob_5_dist,ob_6_id,ob_6_dist,ob_7_id,ob_7_dist,ob_8_id,ob_8_dist,ob_9_id,ob_9_dist,ob_10_id,ob_10_dist
6759,100057,11.325311478538882,100042,13.47552453950344,100056,13.756195556250026,100043,14.23217732477537,100038,17.628717865542924,100064,19.925872296054834,100039,33.9158052890319,100063,36.887282260593786,100037,41.24853678595218,100041,75.71832783486474
6760,100057,11.41089867681906,100042,13.66663877983625,100056,13.803529870224791,100043,14.330761734051308,100038,17.651896566838733,100064,20.062121356838176,100039,33.74119209417408,100063,36.7954686522126,100037,41.28490242836838,100041,75.5813061897492
6761,100057,11.501340832182205,100056,13.855261140754317,100042,13.859674358506426,100043,14.433048746763774,100038,17.678617447040835,100064,20.200577801878808,100039,33.56755193323126,100063,36.70514591701929,100037,41.322764334484894,100041,75.44487272406303
6762,100057,11.596524352810231,100056,13.911340317201491,100042,14.054552106876248,100043,14.538960213518335,100038,17.708864470559607,100064,20.341196556425288,100039,33.39489998382957,100063,36.6163250877604,100037,41.36211839510057,100041,75.30903063437587
6763,100057,11.696333484469546,100056,13.971715044369805,100042,14.251196453918892,100043,14.648417518366209,100038,17.74261960522205,100064,20.48393308884959,100039,33.22325165262164,100063,36.52901712038649,100037,41.4029603558833,100041,75.17378312669717
6764,100057,11.791127102419841,100056,14.025984381836365,100042,14.443688640968617,100043,14.752028077433598,100038,17.769131809319774,100064,20.620401259161433,100039,33.059994857037566,100063,36.45324352238021,100037,41.45635045199818,100041,75.04786685802274
6765,100057,11.899944784175943,100056,14.094851453675384,100042,14.643752062845406,100043,14.868432057078218,100038,17.809881605535224,100064,20.767314545327373,100039,32.8904473709558,100063,36.36902463274318,100037,41.50014987677876,100041,74.91383747944295
6766,100057,12.013034470736606,100056,14.167841785138394,100042,14.845373394516226,100043,14.988145816884344,100038,17.854075835266155,100064,20.916215297822784,100039,32.7219513455874,100063,36.28635066903862,100037,41.54542320142745,100041,74.78041235249806
6767,100057,12.130276679351173,100056,14.244891994478413,100042,15.048490018174522,100043,15.111090693381758,100038,17.90168898959653,100064,21.067061374819232,100039,32.55452310770855,100063,36.20523221456656,100037,41.5921656127513,100041,74.64759471721925
6768,100057,12.251552197103646,100056,14.325936574740263,100043,15.237188474452807,100042,15.25304219675329,100038,17.952693864659267,100064,21.21981128997098,100039,32.388179216739594,100063,36.125679747787295,100037,41.64037216344988,100041,74.51538782187374
6769,100057,12.376742461283042,100056,14.410908135148633,100043,15.366361540529677,100042,15.458972944563396,100038,18.007061640482327,100064,21.374424226435643,100039,32.222936465818044,100063,36.047703636230096,100037,41.69003777460734,100041,74.38379492331764
6770,100057,12.505729905372267,100056,14.499737636860129,100043,15.498532999371308,100042,15.666227899766078,100038,18.064761954178906,100064,21.530860049883035,100039,32.05881188227787,100063,35.97131413174058,100037,41.741157238122874,100041,74.25281928565056
6771,100057,12.638398267736422,100056,14.592354625993181,100043,15.633626802802803,100042,15.87475519653517,100038,18.125762979152658,100064,21.689079315784184,100039,31.895822726661322,100063,35.89652136320126,100037,41.79372521918531,100041,74.12246418128568
6772,100057,12.774632867505211,100056,14.688687458202626,100043,15.771567855826884,100042,16.084505348672423,100038,18.19003150905509,100064,21.8490432805761,100039,31.733986494608242,100063,35.82333533185255,100037,41.84773625889696,100041,73.99273288959242
6773,100057,12.914320842085429,100056,14.78866351981259,100043,15.912282110910933,100042,16.29543113693357,100038,18.257533037591454,100064,22.010713905068844,100039,31.573320914442398,100063,35.75176590472072,100037,41.90318477747307,100041,73.86362869771867
6774,100057,13.057351359209084,100056,14.892209435228073,100043,16.055696654304466,100042,16.507487494154326,100038,18.32823184421313,100064,22.174053859664603,100039,31.413843948042523,100063,35.681822809542794,100037,41.96006507564628,100041,73.73515489946377
6775,100057,13.203615794164152,100056,14.999251273546047,100043,16.2017397797148,100042,16.72063140735751,100038,18.402091078050965,100064,22.339026526893775,100039,31.25557378963281,100063,35.61351562843195,100037,42.018371339652944,100041,73.60731479591249
6776,100057,13.353007876446139,100056,15.109714735659493,100043,16.35034105030093,100042,16.934821811216263,100038,18.47907284340663,100064,22.505596001039635,100039,31.098528864877405,100063,35.546853792048154,100037,42.07809764098253,100041,73.48011169435621
